price,pyung,firm,age,educ,subway,hhs,recon
4.6,7,3.3,32,7,18,276,0
2.8,11,1.2,15,15,18,185,0
10.9,18,3,3,15,14,1063,0
0.7,12,1.6,1,5,16,163,0
15.2,55,0.9,16,15,17,1404,0
17.6,50,1.3,28,18,13,327,3
12.7,39,0.9,6,15,22,176,0
5.5,20,1.4,38,13,6,135,0
6.4,33,2.9,20,6,13,154,0
9.9,13,0.5,6,7,18,539,0
6.9,17,2.5,24,8,17,492,0
4.2,16,2.4,31,9,19,137,0
5.2,16,2.1,5,7,20,367,0
7,17,7.9,17,16,24,165,0
6.8,18,0.5,17,16,19,447,0
10.6,46,0.6,39,8,12,385,0
11.6,24,0.3,31,15,11,236,0
7.5,28,1.3,20,8,17,514,0
13,37,2.6,0,15,15,136,0
10.3,21,0.7,5,12,16,337,0
6.4,33,0.9,37,7,13,144,0
7.5,30,1.3,16,5,17,141,0
11.7,31,2,22,11,13,336,0
8.5,21,0.4,12,11,11,267,0
8.9,28,1.3,39,16,19,127,5
11.8,35,1,11,9,14,338,0
1.5,26,1.4,8,7,14,141,0
6.5,15,0.9,21,6,14,561,0
7.1,21,1.3,36,6,22,267,4
13.9,53,1.3,16,8,11,225,0
5.9,39,0.9,11,5,19,137,0
10.8,38,0.4,25,11,19,511,9
3.8,25,0.3,11,14,15,175,0
8.9,24,1.1,40,19,15,394,0
4.1,10,1.4,28,9,17,397,0
5.2,18,0.6,22,9,19,922,0
9.6,24,2.3,5,15,14,143,0
5.8,13,1.4,17,9,21,560,0
4.6,22,0.4,30,9,14,277,0
13.1,23,2.5,38,8,18,294,7
9.2,17,1.8,24,15,10,878,0
12.7,34,0.6,9,7,19,666,0
13.8,39,1.7,10,15,16,327,0
15.8,32,6.2,13,13,7,201,0
16.2,54,1.1,24,11,24,146,0
7.2,11,1.1,33,7,11,1067,0
3.9,11,0.5,23,13,14,240,0
2.4,11,0.6,6,3,12,290,0
6.5,31,1.2,24,7,15,459,0
6.1,8,0.5,39,6,8,158,0
6.3,14,1.6,30,14,18,194,0
2.1,11,0.2,15,9,13,130,0
6.9,14,1.6,34,16,13,125,0
7.7,46,0.6,5,8,19,237,0
13.7,57,0.9,5,7,18,521,0
10.6,13,1.7,33,13,16,2388,9
14.3,35,1.6,1,14,13,296,0
11.4,29,1.8,5,9,20,408,0
6.6,24,1.5,31,15,19,250,9
7.3,21,0.5,25,17,18,410,0
6.6,39,0.2,26,7,19,216,2
9.5,25,2,4,9,18,1051,0
5.6,25,0.5,20,7,13,970,0
13.4,49,1.2,21,16,18,316,0
7.1,20,1.1,35,6,16,802,0
5.9,32,2.8,5,11,23,127,0
3.9,15,1.1,24,16,11,211,0
6.9,19,0.6,19,14,12,763,0
9.9,15,1.2,15,16,24,852,0
8.1,37,1.2,13,14,15,243,0
6.6,11,3.1,15,18,11,231,0
6.9,29,0.2,16,8,12,304,0
8.8,18,1,19,14,18,382,0
0.4,22,0.9,38,9,13,376,0
8.6,22,0.8,17,18,16,275,0
12.9,27,0.2,29,14,17,179,0
16.4,69,1,1,8,15,462,0
8.4,5,0.7,4,16,9,345,0
0.9,4,0.2,33,5,22,207,0
3,16,1.1,9,18,12,171,0
12.4,32,0.7,6,13,13,655,0
13.9,49,1.6,14,14,14,384,0
5,29,0.9,24,8,13,203,0
9.4,20,1,11,15,15,174,0
6.1,34,3.4,6,8,14,539,0
9.6,48,0.2,22,15,15,214,0
4.8,11,1.6,24,7,16,226,0
12,44,1.6,6,10,18,338,0
9.6,30,1,13,19,18,250,0
9.3,22,1,39,6,17,324,5
15.1,45,1.2,17,11,17,242,0
5.4,8,0.7,11,16,14,303,0
3.8,16,1.9,20,7,12,192,0
25.3,53,0.9,6,11,21,2109,0
6,19,0.8,2,11,18,195,0
7.4,14,3.2,31,7,12,179,0
13.1,40,0.9,39,12,13,756,0
3.4,29,2.1,5,6,12,150,0
3.2,11,2.1,12,5,17,425,0
4.9,11,3,12,17,12,152,0
8.7,14,1.3,19,14,18,456,0
6.6,17,0.6,20,15,8,350,0
1,11,2.8,28,9,14,291,4
11.6,20,2.7,8,8,8,642,0
6.3,22,1.2,10,14,18,158,0
5,16,1.1,37,10,18,310,0
9.7,5,0.6,28,15,19,714,0
4.7,12,1.4,2,9,19,158,0
12,32,1.1,32,13,15,171,0
17.7,64,0.6,14,2,11,1076,0
8,23,2.9,18,16,15,346,0
4.6,10,1.3,2,19,21,130,0
4.5,10,0.6,27,7,16,595,4
13.3,45,2,31,7,17,677,0
7.2,8,0.9,1,7,18,183,0
6.3,20,1.4,14,10,19,252,0
9.8,21,1.1,25,8,19,359,0
10.7,33,3.6,29,15,11,187,10
5.6,11,2.9,10,7,11,197,0
7.6,26,0.3,19,9,16,285,0
6.4,15,0.7,2,11,2,186,0
4.3,38,2.6,32,9,15,192,0
6.1,17,3,30,18,13,149,0
11,36,0.4,38,7,16,542,0
6.3,24,2.5,11,8,21,521,0
0.8,6,1.3,7,18,13,145,0
5.8,20,0.7,14,6,19,567,0
10,15,0.3,14,7,19,153,0
5.3,22,1.1,22,6,11,183,0
9.8,18,1.2,18,9,16,1086,0
5.5,10,4.5,10,7,17,343,0
6.9,22,0.4,35,8,14,369,2
6.4,20,0.8,10,10,14,297,0
3.1,17,5.5,14,8,11,390,0
21.4,54,0.8,9,7,12,571,0
8.3,16,0.9,29,10,14,385,0
5.3,19,0.5,29,11,23,344,0
9.7,23,1,34,14,18,285,0
14.7,47,0.5,6,14,20,404,0
7.6,28,1.6,12,9,1,166,0
10.1,26,0.3,20,8,16,376,0
7,22,1.7,2,8,17,164,0
9.8,15,0.8,37,6,14,682,5
2.7,15,1.4,26,11,11,326,0
12.9,31,1.2,30,19,13,930,0
8.4,18,1.1,25,14,18,302,0
4,11,0.6,7,7,17,244,0
8.7,30,2.2,18,14,15,550,0
9.4,18,1.2,22,9,14,217,0
4.3,17,1.4,16,14,14,137,0
4.2,25,2.2,12,5,9,239,0
10.8,26,1.3,1,7,12,225,0
7.5,21,0.7,18,17,15,575,0
9,21,1.5,21,9,18,208,0
9.7,28,0.7,13,16,13,133,0
6.4,19,0.7,32,11,14,495,10
11.7,22,7,28,15,18,339,0
13.8,33,3.6,4,6,11,774,0
8.5,33,2.5,32,12,16,361,0
10.8,31,0.8,6,11,17,165,0
17.5,60,1,14,6,19,149,0
5.5,8,0.6,5,7,13,290,0
10.4,20,3.9,10,9,7,1046,0
2.8,16,0.3,10,13,15,261,0
1.9,21,0.4,11,10,15,231,0
10.4,32,0.7,37,16,17,704,7
14,48,0.5,27,13,12,204,0
8.4,11,0.7,31,9,15,1324,0
7,33,0.7,31,16,21,302,0
3.5,18,0.3,10,9,16,377,0
7.1,34,1.9,12,6,13,273,0
6,25,2.8,32,5,19,162,0
6.8,16,0.7,36,13,16,551,0
6.7,24,0.5,4,8,11,211,0
6.4,16,1.9,26,8,15,171,0
6.8,24,0.5,12,8,19,499,0
6.5,28,0.3,14,13,15,151,0
14.7,23,0.5,18,14,9,238,0
7.2,15,0.3,34,11,15,341,7
5.1,22,4.9,15,7,14,282,0
6,15,1.2,19,8,15,448,0
3.2,22,0.4,3,8,7,394,0
1.3,26,0.7,8,3,11,219,0
6.1,18,0.3,20,15,19,234,0
14.1,50,1.7,30,12,18,129,0
9.7,13,3.9,0,6,16,325,0
5.3,19,0.9,37,8,16,323,0
12.2,55,0.3,24,18,12,197,0
6.3,26,0.8,17,6,15,458,0
14.3,50,0.8,3,16,18,325,0
19.5,67,1.6,9,14,7,270,0
14.8,41,1.2,0,12,18,334,0
5.4,13,1,5,9,17,266,0
13.8,41,0.7,26,14,8,291,0
6,13,0.6,24,9,14,1218,0
8.8,11,2.1,8,12,15,233,0
3.6,20,1.3,29,9,5,154,0
12.9,24,0.4,32,13,19,785,0
14.5,36,0.3,4,14,17,253,0
9.3,39,0.3,17,6,11,182,0
8.6,26,6.9,20,4,9,211,0
19.2,38,2.4,22,12,13,1092,0
3.4,25,2.5,30,8,13,646,0
8.6,32,1,28,9,15,143,0
12.5,11,0.7,33,9,14,1019,0
13.3,15,2,37,15,14,549,0
12,20,0.3,7,10,12,410,0
6.8,23,1.3,9,16,14,332,0
8.6,35,0.9,7,18,14,835,0
7.4,25,0.6,33,10,9,176,0
10,28,1,5,9,8,470,0
7.5,27,0.9,20,8,18,255,0
12.6,38,1,18,8,11,191,0
8.3,33,0.9,5,9,14,328,0
0.9,7,0.9,25,8,15,167,0
5.4,21,1.4,11,17,10,324,0
4.2,15,0.6,16,9,18,338,0
20.5,74,0.8,39,14,17,417,10
2.2,8,1,4,6,16,206,0
7.2,8,2.2,30,18,16,359,3
11.2,26,0.4,10,10,16,610,0
8.6,19,1.1,28,10,13,1295,5
8.5,29,0.9,2,3,11,292,0
12.3,31,0.7,36,15,14,116,2
11.3,15,0.8,19,16,21,157,0
13.3,57,1.7,15,16,18,232,0
15.9,38,2.6,32,16,7,287,0
15.7,48,1,28,11,19,140,4
12.2,19,1.5,9,15,7,762,0
2.8,19,1,2,8,14,373,0
5.8,26,2.1,25,8,19,402,0
1.6,13,0.6,27,6,13,116,0
8.6,35,1.2,20,8,19,159,0
7.8,15,2,36,14,13,406,0
3.2,16,1.3,12,7,15,630,0
11,15,1.1,8,8,6,116,0
19.1,37,3.6,39,12,16,188,2
7.8,17,0.5,4,13,21,256,0
4.9,17,1.3,29,7,13,182,5
5.9,23,1.3,28,7,8,200,0
4.2,29,0.6,14,8,12,309,0
11.7,44,0.7,20,7,17,236,0
7.8,13,4.9,16,14,19,120,0
8.3,44,1,37,9,11,361,0
5.5,11,0.7,7,7,12,409,0
4.4,36,1.9,14,7,20,210,0
4.4,22,1,37,15,15,158,7
30.5,100,0.8,19,16,13,712,0
5.3,17,1.2,12,19,10,188,0
10.5,32,1.1,11,6,17,617,0
4.4,19,3.2,29,9,18,287,0
9.6,9,0.7,7,12,12,1208,0
4.2,53,0.8,3,6,13,218,0
10.6,26,0.8,19,11,13,650,0
14.1,36,1.2,26,5,17,934,0
10.5,23,1.5,33,18,18,748,0
14.6,47,1.5,11,17,16,243,0
9.7,23,1.1,15,7,17,220,0
4.4,13,2.7,17,7,14,112,0
8.3,18,1.8,36,8,18,175,2
8.6,17,0.5,33,8,8,283,0
14.9,59,1.1,38,14,12,172,0
5.7,25,2.3,11,11,19,474,0
14.3,31,1.2,36,4,14,353,7
6.3,17,0.6,16,11,20,502,0
10.5,38,1.3,11,8,6,278,0
5.4,16,1.5,21,11,9,251,0
9.3,28,1.3,21,11,24,196,0
14.7,35,1.6,5,12,24,750,0
6.3,20,0.9,0,17,12,705,0
11.7,44,2.5,15,10,13,186,0
9.2,26,1,18,10,17,214,0
6.6,15,1.4,12,8,17,183,0
1.6,12,1.2,22,8,13,127,0
8.9,19,1.4,2,7,15,259,0
5.9,39,0.9,26,14,17,263,0
9.5,20,0.8,35,10,12,825,0
7,23,0.8,27,10,9,300,3
7.1,24,0.4,15,6,11,174,0
5,19,0.9,28,5,16,171,0
15,45,0.2,29,9,16,549,0
9,49,1.5,2,12,5,327,0
7.8,26,0.6,10,19,14,214,0
10.2,27,0.7,13,7,11,154,0
4.7,20,0.7,28,6,13,262,0
10.2,9,2.6,39,21,13,379,6
18.8,30,1,31,8,18,476,4
16.4,42,0.9,34,20,14,506,8
3.4,14,0.3,3,10,12,301,0
11.2,20,0.6,8,14,11,152,0
8.8,26,0.4,28,7,15,207,1
7.5,19,1,33,15,13,160,5
7.5,28,2.6,9,15,12,353,0
4.5,9,0.7,10,14,17,173,0
5.5,15,0.7,2,10,18,138,0
8.4,22,5.4,4,8,11,276,0
4.7,22,3,34,9,12,226,0
4.7,24,2.5,11,9,17,214,0
5.5,18,0.8,22,16,11,319,0
12.8,27,0.4,15,16,17,730,0
12.3,12,2.3,34,9,15,704,8
10.2,33,1.7,38,13,21,512,1
6.4,12,0.4,32,9,18,237,0
3.6,11,1.8,22,16,17,248,0
7.6,10,0.2,30,19,19,230,4
13.5,40,1.2,5,6,24,479,0
10,26,1.1,24,15,19,152,0
9.1,20,1.1,12,12,14,521,0
10.6,25,1.1,22,17,14,255,0
7,19,0.5,20,7,14,172,0
3,16,6.2,36,11,12,578,0
9,24,1.5,18,15,18,133,0
6.4,24,2.1,32,12,19,320,0
10.8,41,0.3,16,15,15,141,0
16,61,3.4,2,19,24,572,0
21,66,0.9,31,10,17,1112,3
2,21,0.8,26,8,18,314,0
2.8,15,0.8,18,13,11,205,0
10.2,19,1.6,12,13,13,592,0
10.7,17,0.5,8,16,11,560,0
4.9,17,0.3,19,14,6,178,0
1.5,18,1.3,10,9,17,235,0
6.6,12,1.7,7,11,11,139,0
6.3,15,1,2,18,17,753,0
15.3,38,0.6,32,4,13,253,0
17,41,1,30,13,16,244,8
15.3,36,1.1,30,16,16,1567,0
8.1,16,1,4,7,15,746,0
5.5,16,1,13,11,14,133,0
7.4,13,2.1,39,12,15,934,2
12.8,44,2.6,14,16,17,216,0
10.4,17,0.8,7,9,18,207,0
10.5,19,1,40,6,13,433,0
9.6,13,1.8,5,8,15,700,0
7.7,28,0.8,17,15,11,523,0
8.3,11,0.8,16,7,13,1357,0
5.9,23,2.7,19,4,16,202,0
7.2,18,0.6,21,17,19,474,0
16.3,42,0.9,25,16,16,211,0
9.8,34,0.9,19,13,7,131,0
11.9,8,1,34,5,20,137,1
8.5,24,0.5,23,9,17,280,0
17,26,0.7,14,15,14,782,0
0.4,21,0.3,12,5,7,110,0
8.9,21,0.4,24,9,18,484,0
7.7,23,2,35,5,18,432,0
12,27,0.7,17,5,11,559,0
16.2,39,0.5,8,9,12,1000,0
10.1,22,1.9,34,5,14,216,0
4.1,23,0.5,35,7,13,197,7
13.9,44,2.8,10,15,12,336,0
8.6,16,0.8,7,13,11,916,0
1.2,15,1.2,38,12,15,346,0
12.4,46,0.4,30,16,4,289,0
8.5,18,1.3,7,5,17,346,0
2.9,14,0.6,5,22,14,587,0
7.1,13,1.3,15,9,16,255,0
10.5,21,0.9,30,7,12,538,0
1.3,19,1.1,24,13,18,209,0
8.8,25,0.6,28,14,18,115,0
7.8,45,0.3,22,11,23,186,0
15.3,30,0.7,26,19,16,184,0
8.8,33,1.4,20,10,14,837,0
10,26,4.7,3,19,13,781,0
7.7,18,0.5,33,8,10,165,10
8.1,33,0.9,27,16,16,258,0
11.2,27,1.8,31,6,13,374,8
9.7,24,0.3,40,15,15,163,0
4.3,16,0.1,26,8,13,208,0
15.9,19,0.6,30,13,15,850,0
11.9,26,0.8,32,8,11,173,10
7.3,30,0.4,39,9,16,223,10
6.4,27,1,23,8,12,201,0
10.8,22,0.4,39,7,12,718,8
9.6,42,4.4,23,16,14,250,0
2.1,11,3.8,27,6,15,163,0
7.6,12,0.5,20,14,11,865,0
23.4,74,4.2,10,10,17,858,0
1.3,16,0.5,25,11,12,384,4
5.5,11,0.5,21,8,11,234,0
2.6,19,1.1,30,9,17,297,0
17.6,52,1,5,12,18,699,0
4.7,20,3.3,17,7,12,333,0
16.4,51,2.6,38,13,17,199,3
4,28,4.1,17,9,14,175,0
11.5,34,1.3,29,7,12,1600,4
9.2,50,2.2,3,9,23,164,0
4.1,33,0.6,33,12,12,709,1
11,34,2.4,25,14,16,634,0
18.9,27,0.4,25,6,11,2281,0
9.2,22,0.5,25,8,14,532,0
13.1,44,1.8,26,6,20,211,0
8.4,21,0.9,37,11,11,384,0
6.8,12,0.8,21,18,13,175,0
8.1,23,0.6,5,15,12,379,0
5.6,27,2.1,17,4,12,138,0
6.2,21,2,6,7,15,132,0
4.5,13,1.6,12,5,14,339,0
2.1,18,5.1,9,16,17,183,0
11.5,21,1.1,3,10,16,1247,0
10,57,0.4,22,6,16,222,0
9.5,22,1.8,7,17,11,429,0
11.6,38,1.2,38,9,11,270,6
4.1,20,1.5,17,5,11,176,0
11.9,17,7.1,3,8,6,438,0
10.2,29,0.9,17,16,21,1306,0
9,32,1,14,13,16,216,0
3.8,6,0.7,15,8,11,486,0
6.1,21,3.4,16,14,19,160,0
2.3,14,1.4,20,15,7,221,0
18.7,40,0.7,3,11,17,561,0
8.1,27,0.8,14,7,19,463,0
9.2,28,1.9,17,10,24,494,0
10.3,15,0.6,20,7,17,141,0
2.8,10,0.8,27,9,16,881,0
13.4,47,0.6,21,16,21,161,0
16.9,19,2.1,25,14,18,586,8
8.2,21,0.5,1,7,18,230,0
6.9,18,0.4,7,12,14,246,0
8.7,34,1.6,30,8,20,309,4
12.2,46,1.8,1,11,11,157,0
5,11,0.7,19,18,16,349,0
12,28,1.4,5,11,19,202,0
5.8,11,0.6,24,7,11,468,0
3.2,17,1.6,33,7,23,506,0
13.3,45,2.7,8,12,21,271,0
14.7,19,0.7,39,12,18,1259,8
8,34,1.2,7,10,17,395,0
0.4,13,1,9,10,19,591,0
5.3,25,1.9,35,8,15,498,5
9.1,24,0.5,37,18,12,349,9
10.3,21,2.9,23,8,14,552,0
13.2,33,1.2,23,10,12,452,0
11.9,42,0.8,3,8,14,152,0
14.6,47,0.5,0,16,15,220,0
8.6,25,0.9,38,17,18,225,4
11,38,0.3,36,8,13,219,3
9.2,30,1,21,17,6,402,0
12.7,26,0.1,17,9,13,434,0
19.9,38,0.3,32,7,19,578,0
7.3,34,2.3,9,20,19,183,0
5.8,20,0.6,19,16,19,174,0
7.2,23,0.8,7,17,12,256,0
4.8,20,2.1,18,6,15,151,0
11.7,26,1.4,32,14,13,515,8
14.4,11,2.1,37,10,6,1445,0
4.8,13,0.9,31,12,19,166,0
10.3,27,0.7,20,10,15,263,0
0.8,22,0.7,23,8,12,233,0
8.6,22,0.9,7,9,14,502,0
15.1,42,0.9,39,13,14,736,1
9,18,2,10,14,19,586,0
7.9,17,1.1,36,15,18,194,0
17,48,2.6,7,11,15,151,0
5.6,28,8.2,33,16,8,276,4
7.8,10,1.1,13,14,17,940,0
5.6,11,2,4,14,13,811,0
8.4,19,2.3,37,8,12,1636,0
8.4,18,2.8,36,9,17,1086,0
11.4,44,1.2,7,9,15,290,0
4.9,13,2.3,8,11,16,229,0
0.4,12,1.4,23,5,16,136,0
12.7,20,0.5,15,10,21,231,0
6.6,38,4.8,5,10,23,203,0
19.7,58,7.6,38,9,18,401,0
12.7,30,1.6,15,11,16,767,0
10.5,27,0.9,33,11,17,193,0
6.2,14,0.2,17,7,14,124,0
6.6,15,2.4,3,6,21,1161,0
7.1,17,0.7,1,14,19,235,0
4.4,21,0.7,20,9,11,243,0
7.6,19,1.5,24,14,19,300,0
7.3,42,1.7,37,10,6,855,2
10.7,33,1.3,4,8,11,546,0
1.5,22,1.3,11,11,11,138,0
5.7,8,0.5,27,6,12,245,0
4.8,17,0.5,20,10,15,258,0
7.2,29,0.4,4,17,17,239,0
9.5,17,2.7,32,4,19,353,0
8.8,28,1.1,39,11,19,218,4
11.9,25,0.7,4,13,17,207,0
7.4,17,1.9,19,13,13,277,0
5.6,12,2.1,4,14,17,366,0
9,16,0.7,2,7,6,490,0
16.9,15,1.5,25,15,23,3654,0
5.6,18,1.2,15,8,17,224,0
14.2,16,1,33,10,17,909,3
12.5,33,1.7,26,16,19,176,0
6.5,22,1.2,26,6,16,573,10
8.3,29,1.2,6,9,21,147,0
5.9,19,5.3,32,15,24,171,2
7.9,17,0.8,16,7,11,461,0
5,9,0.9,9,11,20,678,0
6.2,21,1,22,19,23,372,0
8.7,16,0.9,10,17,13,350,0
7.8,25,0.8,9,9,17,564,0
10.4,26,2.1,23,13,19,246,0
8.6,18,0.4,34,8,11,456,0
16.9,53,4.9,14,8,13,475,0
11.7,26,3,21,7,19,505,0
6.9,16,0.5,25,15,17,264,0
6.7,34,2.1,14,8,2,135,0
4.7,40,0.8,20,8,7,485,0
4.6,19,0.5,29,10,7,638,0
6.3,23,0.7,36,16,16,245,3
6.2,19,0.9,14,6,14,154,0
21.7,93,1.1,3,9,12,183,0
28.7,26,1.3,23,13,16,5543,0
15.8,18,0.8,1,7,17,4226,0
8.8,18,0.3,10,7,19,123,0
11.5,23,1.2,33,18,11,832,4
17.9,66,0.9,6,7,17,281,0
13.1,46,1.2,30,12,13,530,0
7.6,16,2.8,36,10,7,200,0
5.1,18,1,10,4,21,310,0
6.8,25,0.4,33,9,15,143,6
9.4,26,1.3,7,7,13,142,0
13.5,45,1.1,24,8,8,276,0
9.6,14,0.7,37,11,16,451,0
3.1,8,0.5,24,6,9,292,0
5.6,18,1.1,33,14,19,233,8
6,21,0.6,32,17,13,451,2
8.2,15,0.7,7,8,7,494,0
18.4,59,1.3,27,8,14,277,8
10.6,48,2.3,22,6,16,189,0
6.5,14,0.7,9,7,15,469,0
6.6,16,0.5,4,10,18,221,0
5.6,10,0.6,28,8,18,609,0
9.4,32,0.7,32,11,24,294,0
4.1,22,3.1,37,17,19,166,0
8.1,19,1.3,16,7,8,168,0
7.5,14,1.6,29,7,18,397,0
2.4,19,0.9,33,10,14,150,2
3.8,17,0.5,29,18,9,592,0
7.7,7,0.4,7,18,20,333,0
4.2,24,2.7,21,10,13,162,0
3.5,11,0.3,24,12,12,140,0
13,10,2.1,32,12,14,1812,8
22.1,25,2.3,5,17,19,3706,0
2.8,14,0.7,1,5,16,133,0
7.1,16,0.6,13,5,11,223,0
11.7,37,0.5,7,7,12,124,0
10.5,18,0.7,9,16,7,274,0
12.4,32,1.6,22,13,17,220,0
7,13,1.1,25,16,19,341,0
2.8,12,1.8,27,19,11,225,0
5.4,28,1.5,21,7,13,384,0
15.6,51,0.7,28,8,16,579,0
2.5,33,1.3,31,10,19,231,0
6.6,31,1,31,17,17,633,0
9.2,32,0.6,30,7,22,413,4
7.6,27,0.9,26,15,12,317,0
10.3,28,2.7,26,8,22,161,0
10.1,22,0.4,35,8,13,336,0
8.5,14,1.3,23,7,14,135,0
7.5,20,1.4,31,8,21,160,4
10.1,15,1.4,6,16,13,284,0
7.6,22,0.5,33,18,18,713,6
0.5,20,0.6,13,10,17,267,0
6.6,33,0.8,20,17,13,302,0
12.4,34,1.6,34,8,18,753,0
4.7,20,3.1,25,11,24,144,0
11.7,23,1.9,29,14,14,258,0
11.6,41,1.3,32,7,19,481,10
1.4,11,2.2,2,9,6,147,0
4.9,12,1.5,1,17,18,151,0
13,49,2,18,13,18,221,0
12.2,20,1.3,27,9,14,335,6
14.1,36,4,12,16,12,495,0
10.9,56,1.7,24,14,14,502,0
7.2,18,1.8,37,14,14,318,9
6.4,12,1.6,16,10,19,300,0
5.9,12,0.7,18,18,20,410,0
13.8,27,0.4,39,7,11,366,6
6.6,21,1.7,9,8,14,185,0
8.6,31,3.2,40,17,11,682,1
6.1,25,1.5,25,9,16,583,0
1,15,0.6,27,8,14,476,0
2.3,21,0.7,25,8,14,268,0
8.4,15,4.5,24,12,16,316,0
3.6,11,0.6,18,9,16,155,0
3.5,21,2.3,17,7,14,434,0
10.1,39,2.2,31,16,11,991,0
6.1,27,1,7,11,12,478,0
3.5,15,0.7,36,11,19,255,0
8.5,18,0.9,23,6,12,331,0
8.1,38,1.1,22,15,18,262,0
2.9,15,0.6,11,17,16,334,0
14.3,18,1,7,17,10,280,0
18.9,67,1.2,29,4,21,135,7
3.6,22,0.9,38,6,12,321,0
8.8,27,0.6,25,13,16,289,0
2.3,22,0.6,6,7,20,312,0
11.2,31,0.4,36,8,13,205,9
9.8,30,1.1,32,19,12,326,0
8.4,25,1.2,19,6,18,477,0
4.8,11,0.6,3,9,16,317,0
10.7,21,1.2,38,7,20,470,0
6.7,13,1,27,9,23,312,10
13.1,53,0.5,17,19,9,671,0
7.1,16,0.7,40,8,16,822,10
12.6,23,0.3,8,10,12,247,0
6.6,29,0.8,20,7,21,145,0
13.5,68,0.7,25,8,21,255,0
7.2,16,1.2,39,8,17,623,0
4.5,14,1.1,22,10,24,236,0
6.8,12,1.1,2,9,14,259,0
9.6,17,0.7,9,6,19,511,0
7.9,26,1.3,31,7,9,182,0
12.5,18,0.8,19,12,18,165,0
6.2,18,0.7,23,10,13,336,0
9.3,26,1.5,38,15,11,299,8
12.7,30,0.9,23,6,12,922,0
3.6,11,1.3,12,15,10,221,0
12.7,30,1.2,5,12,11,266,0
11.1,30,0.5,1,17,6,254,0
9,15,1,12,11,17,278,0
13.6,36,1.1,31,16,8,354,0
10.1,16,0.7,4,10,19,157,0
10.5,11,7.1,29,14,10,1038,0
3.7,10,1.6,15,7,18,423,0
10,23,1.2,39,7,11,148,5
30,93,1.2,30,14,10,560,0
7.1,26,0.3,30,9,19,863,9
5.7,19,0.5,6,9,12,242,0
8.5,32,1.9,36,10,14,180,5
5.6,30,0.7,2,10,18,231,0
0.3,21,0.8,33,12,18,544,0
1.4,28,1.2,26,15,15,201,0
5.2,11,1.4,13,14,14,123,0
13.4,11,0.5,15,14,17,413,0
13.4,31,1.3,36,8,18,407,5
6,17,1,10,6,5,278,0
4.8,19,0.6,40,9,23,379,1
19.4,38,0.3,25,7,10,320,4
4,21,1,16,11,12,207,0
7.3,10,0.5,24,6,17,608,0
9.1,27,1.2,8,12,14,114,0
11.9,21,1.7,1,11,17,211,0
4.4,26,1.1,13,5,19,188,0
9.7,16,1.3,28,14,15,319,0
8.2,8,1.2,4,15,16,220,0
9.2,17,2.6,26,13,16,295,0
6.7,12,0.5,18,13,13,238,0
8.8,24,0.7,34,8,19,205,0
5.8,11,0.2,8,7,16,260,0
10.1,26,1.4,24,16,16,334,0
4.8,28,2.9,6,9,16,253,0
7.8,35,0.2,3,6,19,294,0
7,14,0.6,25,14,19,228,7
3.9,8,6.3,28,13,18,267,7
6.3,15,0.2,7,14,12,493,0
11.8,33,1.1,31,8,14,283,0
9.3,26,1.1,23,8,11,183,0
4,19,0.4,12,6,4,234,0
6.6,4,1.4,22,9,8,248,0
14.8,47,1.1,1,13,12,167,0
2.5,19,3.1,37,9,14,246,0
11.8,12,0.8,19,10,19,1407,0
0.1,13,1.2,2,17,13,111,0
13.8,41,0.7,9,10,13,217,0
4.8,13,1.4,28,12,11,313,0
2.9,33,2.3,33,7,17,191,0
5.7,41,0.8,6,14,18,319,0
10.2,28,2.9,22,8,16,180,0
16.6,38,0.4,12,12,14,424,0
10.6,15,2.4,19,12,19,209,0
13.7,27,4.4,39,17,15,142,3
2.2,15,2.1,11,14,14,342,0
10.4,26,1,5,9,9,270,0
9.2,39,0.4,29,6,17,433,7
9.3,25,4.9,5,9,2,252,0
1.1,6,0.5,33,10,13,166,0
4.8,16,0.6,4,8,11,336,0
9.3,19,0.6,21,7,16,234,0
11.5,17,0.3,36,16,15,183,0
5.6,10,0.6,22,7,14,230,0
3,20,0.6,18,8,13,277,0
6.2,11,0.8,33,13,9,162,0
6.5,18,1,2,9,17,182,0
12.1,47,0.3,24,15,14,141,0
6.7,28,2,29,9,12,460,0
16,36,0.3,4,15,13,595,0
10.3,58,0.3,20,7,19,278,0
2.4,17,0.3,14,10,19,229,0
5.7,12,1.8,33,7,19,330,0
1,19,0.8,25,14,15,111,0
15.8,29,1,8,7,21,2050,0
8.6,22,0.8,2,19,22,327,0
11.6,28,0.7,5,11,14,334,0
4.7,15,2,31,14,11,200,4
14.4,51,1.4,8,10,12,234,0
7,15,1.5,30,16,11,248,8
8.7,41,0.4,5,8,14,111,0
9.5,13,1.2,26,15,9,313,0
16.5,51,0.5,5,14,7,182,0
16.7,42,5.1,38,7,14,220,0
6.7,25,1,37,7,24,502,0
14.6,40,3,34,7,17,482,0
1.2,19,0.7,10,12,17,233,0
11.9,40,0.5,31,7,14,296,10
11.2,22,1.2,24,8,19,393,0
11.4,29,0.8,19,6,14,1140,0
5.5,15,1.4,2,8,18,194,0
6.6,24,1.4,14,17,14,1246,0
16.4,27,0.7,3,13,14,2531,0
7.2,12,0.9,15,14,18,455,0
14.1,35,0.5,3,9,15,845,0
6.2,17,1,5,15,22,867,0
3.8,16,1,33,6,7,356,0
